event_id,candidate_id,job_id,event_type,event_date,rating
28439,4193,268,reject,2025-07-17,
28440,3122,442,offer,2025-07-17,1.0
28441,3029,145,screen,2025-07-17,
28442,4024,384,application,2025-07-17,1.0
28443,4480,99,hire,2025-07-17,4.0
28444,2715,474,screen,2025-07-17,5.0
28445,3353,235,application,2025-07-17,4.0
28446,1209,497,interview,2025-07-17,
28447,2392,451,application,2025-07-17,
28448,797,60,screen,2025-07-17,4.0
28449,1084,216,application,2025-07-17,4.0
28450,4812,333,interview,2025-07-17,3.0
28451,447,486,offer,2025-07-17,3.0
28452,1841,334,interview,2025-07-17,3.0
28453,3914,1,interview,2025-07-17,
28454,3082,108,application,2025-07-17,
28455,3115,230,screen,2025-07-17,4.0
28456,1011,285,offer,2025-07-17,4.0
28457,3478,421,application,2025-07-17,3.0
28458,4965,104,screen,2025-07-17,
28459,4163,128,application,2025-07-17,
28460,4178,276,application,2025-07-17,4.0
28461,1188,188,screen,2025-07-17,1.0
28462,88,143,application,2025-07-17,
28463,4185,308,screen,2025-07-17,
28464,3116,38,interview,2025-07-17,1.0
28465,4935,55,application,2025-07-17,
28466,537,67,application,2025-07-17,2.0
28467,3842,326,application,2025-07-17,3.0
28468,4981,183,interview,2025-07-17,2.0
28469,1139,39,offer,2025-07-17,2.0
28470,2890,230,application,2025-07-17,2.0
28471,931,450,interview,2025-07-17,
28472,765,59,application,2025-07-17,
28473,827,52,interview,2025-07-17,
28474,268,428,interview,2025-07-17,
28475,2957,226,offer,2025-07-17,1.0
28476,3504,28,application,2025-07-17,4.0
28477,3365,181,application,2025-07-17,5.0
28478,1120,252,interview,2025-07-17,
28479,2705,242,screen,2025-07-17,
28480,4678,125,screen,2025-07-17,3.0
28481,1111,87,application,2025-07-17,4.0
28482,1870,31,screen,2025-07-17,
28483,1402,22,application,2025-07-17,3.0
28484,1337,220,application,2025-07-17,
28485,1558,278,application,2025-07-17,
28486,3573,470,application,2025-07-17,
28487,3981,456,hire,2025-07-17,1.0
28488,4716,185,offer,2025-07-17,5.0
28489,2270,220,offer,2025-07-17,5.0
28490,3708,443,screen,2025-07-17,5.0
28491,2725,315,screen,2025-07-17,
28492,4017,274,reject,2025-07-17,4.0
28493,3380,73,application,2025-07-17,3.0
28494,2700,365,interview,2025-07-17,4.0
28495,554,125,interview,2025-07-17,3.0
28496,3881,448,hire,2025-07-17,1.0
28497,2163,410,interview,2025-07-17,3.0
28498,4560,343,application,2025-07-17,3.0
28499,917,487,reject,2025-07-17,
28500,3917,138,screen,2025-07-17,
28501,1287,345,application,2025-07-17,4.0
28502,1257,407,interview,2025-07-17,4.0
28503,4010,13,application,2025-07-17,
28504,3209,384,screen,2025-07-17,4.0
28505,2067,440,screen,2025-07-17,3.0
28506,23,374,offer,2025-07-17,
28507,1579,176,hire,2025-07-17,
28508,4468,61,application,2025-07-17,4.0
28509,3157,223,reject,2025-07-17,
28510,475,162,application,2025-07-17,
28511,2467,390,application,2025-07-17,4.0
28512,3419,43,application,2025-07-17,
28513,485,134,reject,2025-07-18,
28514,1071,292,application,2025-07-18,
28515,2717,212,application,2025-07-18,5.0
28516,2808,80,application,2025-07-18,2.0
28517,4643,105,offer,2025-07-18,2.0
28518,2712,128,application,2025-07-18,
28519,2492,448,screen,2025-07-18,
28520,1228,40,screen,2025-07-18,2.0
28521,1555,57,screen,2025-07-18,1.0
28522,3909,485,hire,2025-07-18,
28523,4961,487,application,2025-07-18,4.0
28524,3493,252,reject,2025-07-18,2.0
28525,4125,293,offer,2025-07-18,5.0
28526,341,184,screen,2025-07-18,5.0
28527,1469,21,offer,2025-07-18,5.0
28528,3027,450,application,2025-07-18,
28529,885,355,interview,2025-07-18,4.0
28530,1431,351,interview,2025-07-18,4.0
28531,4360,207,application,2025-07-18,
28532,4714,329,application,2025-07-18,3.0
28533,3081,57,application,2025-07-18,5.0
28534,827,215,interview,2025-07-18,4.0
28535,1197,342,hire,2025-07-18,
28536,4302,218,reject,2025-07-18,5.0
28537,1814,296,application,2025-07-18,1.0
28538,4613,140,application,2025-07-18,3.0
28539,123,59,screen,2025-07-18,
28540,3996,310,application,2025-07-18,5.0
28541,1408,266,application,2025-07-18,
28542,3236,95,screen,2025-07-18,2.0
28543,3026,425,application,2025-07-18,
28544,4120,406,application,2025-07-18,
28545,4322,132,application,2025-07-18,
28546,2289,214,screen,2025-07-18,
28547,279,430,application,2025-07-18,3.0
28548,4208,442,application,2025-07-18,5.0
28549,4568,5,application,2025-07-18,4.0
28550,3073,227,reject,2025-07-18,
28551,2024,133,interview,2025-07-18,
28552,2916,287,application,2025-07-18,3.0
28553,1326,310,application,2025-07-18,
28554,4656,335,application,2025-07-18,
28555,1018,23,screen,2025-07-18,
28556,4070,73,application,2025-07-18,2.0
28557,1480,80,application,2025-07-18,3.0
28558,530,118,application,2025-07-18,
28559,3485,495,application,2025-07-18,4.0
28560,1183,59,application,2025-07-18,3.0
28561,2314,5,interview,2025-07-18,
28562,2108,280,application,2025-07-18,
28563,2954,461,offer,2025-07-18,4.0
28564,3284,261,interview,2025-07-18,
28565,4732,430,application,2025-07-18,3.0
28566,4643,392,application,2025-07-18,
28567,78,442,screen,2025-07-18,3.0
28568,3431,454,hire,2025-07-18,3.0
28569,4945,348,screen,2025-07-18,4.0
28570,1855,346,application,2025-07-18,
28571,1600,314,offer,2025-07-18,
28572,3990,472,application,2025-07-18,
28573,1520,486,offer,2025-07-18,
28574,3580,452,interview,2025-07-18,3.0
28575,2904,218,application,2025-07-18,1.0
28576,2630,23,application,2025-07-18,5.0
28577,1064,500,application,2025-07-18,
28578,3728,152,hire,2025-07-18,4.0
28579,2167,423,screen,2025-07-18,
28580,3600,178,screen,2025-07-18,3.0
28581,3130,332,application,2025-07-18,
28582,45,12,application,2025-07-18,3.0
28583,1315,170,offer,2025-07-18,5.0
28584,4002,97,reject,2025-07-18,3.0
28585,834,207,application,2025-07-18,3.0
28586,1442,78,application,2025-07-18,
28587,1672,300,application,2025-07-18,4.0
28588,112,77,hire,2025-07-18,3.0
28589,1871,216,interview,2025-07-18,
28590,4571,317,hire,2025-07-18,5.0
28591,891,320,interview,2025-07-18,4.0
28592,4493,402,application,2025-07-18,
28593,4191,402,screen,2025-07-18,5.0
28594,1162,74,application,2025-07-18,
28595,419,277,screen,2025-07-18,2.0
28596,3181,96,hire,2025-07-18,
28597,3849,320,application,2025-07-18,
28598,3279,171,hire,2025-07-18,4.0
28599,2718,464,screen,2025-07-18,4.0
28600,3707,144,offer,2025-07-18,3.0
28601,1160,340,application,2025-07-18,5.0
28602,1770,457,screen,2025-07-18,
28603,4102,148,application,2025-07-18,3.0
28604,3914,377,application,2025-07-18,3.0
28605,302,197,application,2025-07-18,2.0
28606,2657,353,reject,2025-07-18,5.0
28607,346,412,application,2025-07-18,3.0
28608,1112,383,offer,2025-07-18,
28609,4762,64,offer,2025-07-18,
28610,3720,96,interview,2025-07-18,3.0
28611,5000,427,offer,2025-07-18,3.0
28612,2920,212,interview,2025-07-18,2.0
28613,4218,19,screen,2025-07-18,
28614,104,474,reject,2025-07-18,
28615,4990,65,screen,2025-07-18,3.0
28616,1320,323,screen,2025-07-18,4.0
28617,1586,500,screen,2025-07-18,
28618,1185,251,hire,2025-07-18,3.0
28619,2630,30,reject,2025-07-18,
28620,2894,481,screen,2025-07-18,
28621,4134,310,application,2025-07-18,
28622,935,104,application,2025-07-18,3.0
28623,3252,117,application,2025-07-18,1.0
28624,4180,426,interview,2025-07-18,
28625,747,266,hire,2025-07-18,
28626,1765,399,screen,2025-07-18,1.0
28627,4111,93,application,2025-07-18,
28628,4292,95,interview,2025-07-18,
28629,3854,442,application,2025-07-18,2.0
28630,126,490,screen,2025-07-18,5.0
28631,1743,8,interview,2025-07-18,3.0
28632,280,311,screen,2025-07-18,2.0
28633,1072,266,interview,2025-07-18,
28634,3690,285,application,2025-07-18,4.0
28635,3003,326,screen,2025-07-18,3.0
28636,3943,347,interview,2025-07-18,
28637,144,441,hire,2025-07-18,2.0
28638,3949,170,screen,2025-07-18,1.0
28639,4468,299,application,2025-07-18,4.0
28640,2985,246,application,2025-07-18,3.0
28641,905,122,screen,2025-07-18,
28642,3529,56,interview,2025-07-18,
28643,2445,344,screen,2025-07-18,3.0
28644,3195,249,interview,2025-07-18,
28645,1075,345,offer,2025-07-18,
28646,774,264,interview,2025-07-18,
28647,3955,358,application,2025-07-18,4.0
28648,1801,491,application,2025-07-18,
28649,393,208,application,2025-07-18,3.0
28650,4534,26,screen,2025-07-18,4.0
28651,3487,238,screen,2025-07-18,5.0
28652,4949,234,hire,2025-07-18,5.0
28653,4435,408,application,2025-07-18,
28654,2213,205,application,2025-07-18,
28655,2314,152,screen,2025-07-18,3.0
28656,4649,200,application,2025-07-18,
28657,1777,16,application,2025-07-19,2.0
28658,1027,260,screen,2025-07-19,4.0
28659,567,199,screen,2025-07-19,3.0
28660,3838,244,interview,2025-07-19,3.0
28661,313,234,application,2025-07-19,
28662,4613,105,screen,2025-07-19,4.0
28663,4122,202,application,2025-07-19,3.0
28664,2385,293,interview,2025-07-19,
28665,3008,210,hire,2025-07-19,
28666,468,153,interview,2025-07-19,
28667,1021,183,interview,2025-07-19,
28668,1602,129,application,2025-07-19,3.0
28669,3799,474,screen,2025-07-19,
28670,4529,257,application,2025-07-19,5.0
28671,4462,192,offer,2025-07-19,3.0
28672,1858,128,application,2025-07-19,
28673,739,318,hire,2025-07-19,
28674,2079,66,hire,2025-07-19,3.0
28675,2917,441,screen,2025-07-19,
28676,4567,476,application,2025-07-19,2.0
28677,2204,240,hire,2025-07-19,
28678,4279,279,screen,2025-07-19,3.0
28679,1154,268,screen,2025-07-19,
28680,1315,67,screen,2025-07-19,
28681,2640,253,interview,2025-07-19,
28682,1385,485,reject,2025-07-19,5.0
28683,1981,346,application,2025-07-19,
28684,3846,178,screen,2025-07-19,
28685,4030,95,hire,2025-07-19,4.0
28686,431,306,hire,2025-07-19,2.0
28687,4247,421,interview,2025-07-19,4.0
28688,267,243,screen,2025-07-19,
28689,2738,335,screen,2025-07-19,2.0
28690,4946,298,application,2025-07-19,5.0
28691,595,249,interview,2025-07-19,
28692,4829,403,interview,2025-07-19,3.0
28693,4819,52,offer,2025-07-19,5.0
28694,2975,391,application,2025-07-19,
28695,3511,83,application,2025-07-19,
28696,1865,212,application,2025-07-19,3.0
28697,69,186,reject,2025-07-19,2.0
28698,2510,18,hire,2025-07-19,3.0
28699,629,71,application,2025-07-19,
28700,4695,75,application,2025-07-19,
28701,1567,92,hire,2025-07-19,
28702,1097,391,screen,2025-07-19,3.0
28703,1074,406,application,2025-07-19,
28704,2693,217,reject,2025-07-19,3.0
28705,2416,212,interview,2025-07-19,
28706,4491,485,application,2025-07-19,
28707,1192,415,application,2025-07-19,4.0
28708,517,454,application,2025-07-19,
28709,3403,179,screen,2025-07-19,
28710,860,34,application,2025-07-19,3.0
28711,672,288,application,2025-07-19,1.0
28712,45,276,application,2025-07-19,
28713,3172,224,application,2025-07-19,3.0
28714,4059,305,application,2025-07-19,4.0
28715,2609,409,offer,2025-07-19,3.0
28716,4103,398,hire,2025-07-19,3.0
28717,2328,404,application,2025-07-19,
28718,1034,64,screen,2025-07-19,
28719,3210,98,interview,2025-07-19,3.0
28720,3385,442,interview,2025-07-19,1.0
28721,2220,323,screen,2025-07-19,
28722,4737,428,application,2025-07-19,
28723,3097,217,application,2025-07-19,
28724,4942,186,application,2025-07-19,
28725,3447,48,interview,2025-07-19,5.0
28726,4880,270,hire,2025-07-19,4.0
28727,4868,419,interview,2025-07-19,
28728,1110,284,application,2025-07-19,5.0
28729,450,64,interview,2025-07-19,
28730,316,214,offer,2025-07-19,3.0
28731,2530,277,application,2025-07-19,2.0
28732,4760,133,reject,2025-07-19,
28733,2563,172,offer,2025-07-19,
28734,1910,227,application,2025-07-19,
28735,1053,244,application,2025-07-19,4.0
28736,2067,382,application,2025-07-19,
28737,4886,61,interview,2025-07-19,
28738,4341,401,reject,2025-07-19,2.0
28739,3387,359,hire,2025-07-19,2.0
28740,4605,141,screen,2025-07-19,
28741,2752,437,reject,2025-07-19,2.0
28742,1738,489,application,2025-07-19,
28743,3957,18,reject,2025-07-19,3.0
28744,1936,145,application,2025-07-19,4.0
28745,1478,422,application,2025-07-19,5.0
28746,1266,193,offer,2025-07-19,2.0
28747,4132,464,interview,2025-07-19,
28748,4081,93,offer,2025-07-19,3.0
28749,3714,491,hire,2025-07-19,3.0
28750,3024,140,hire,2025-07-19,
28751,1761,37,screen,2025-07-19,5.0
28752,2232,178,offer,2025-07-19,
28753,1634,107,screen,2025-07-19,
28754,1118,317,application,2025-07-19,
28755,2554,3,application,2025-07-19,3.0
28756,2023,295,hire,2025-07-19,4.0
28757,655,323,screen,2025-07-19,
28758,4780,448,offer,2025-07-19,4.0
28759,1471,198,interview,2025-07-19,3.0
28760,500,151,interview,2025-07-19,
28761,1754,409,reject,2025-07-19,4.0
28762,1774,239,screen,2025-07-19,5.0
28763,2672,24,reject,2025-07-19,2.0
28764,3458,253,hire,2025-07-19,4.0
28765,1446,222,interview,2025-07-19,3.0
28766,1627,331,screen,2025-07-19,
28767,4927,5,interview,2025-07-19,3.0
28768,3201,168,interview,2025-07-19,
28769,1679,206,screen,2025-07-19,3.0
28770,1877,491,screen,2025-07-19,
28771,156,403,interview,2025-07-19,3.0
28772,2900,366,application,2025-07-19,3.0
28773,1074,178,application,2025-07-19,5.0
28774,3211,345,interview,2025-07-19,4.0
28775,1694,309,interview,2025-07-19,2.0
28776,3246,315,application,2025-07-19,4.0
28777,654,249,application,2025-07-19,4.0
28778,4903,107,application,2025-07-19,
28779,749,167,reject,2025-07-19,
28780,903,436,hire,2025-07-19,4.0
28781,393,389,application,2025-07-19,2.0
28782,2658,212,reject,2025-07-19,5.0
28783,440,306,screen,2025-07-19,
28784,3654,197,offer,2025-07-19,
28785,1632,13,application,2025-07-19,3.0
28786,2790,177,offer,2025-07-19,
28787,1845,231,application,2025-07-19,
28788,1936,399,offer,2025-07-19,4.0
28789,1710,495,application,2025-07-19,
28790,4438,327,interview,2025-07-19,4.0
28791,1673,61,interview,2025-07-19,3.0
28792,2182,325,application,2025-07-19,5.0
28793,2763,266,application,2025-07-19,4.0
28794,2472,210,interview,2025-07-19,4.0
28795,2260,88,screen,2025-07-19,2.0
28796,2197,304,screen,2025-07-19,4.0
28797,4913,74,application,2025-07-19,3.0
28798,671,233,hire,2025-07-19,4.0
28799,2911,246,offer,2025-07-19,2.0
28800,1998,398,screen,2025-07-19,
28801,1042,333,application,2025-07-20,3.0
28802,2615,402,hire,2025-07-20,
28803,1295,397,hire,2025-07-20,3.0
28804,1236,398,application,2025-07-20,3.0
28805,1563,272,application,2025-07-20,4.0
28806,1040,230,reject,2025-07-20,4.0
28807,4699,409,offer,2025-07-20,
28808,407,253,reject,2025-07-20,2.0
28809,2161,201,application,2025-07-20,5.0
28810,4411,154,interview,2025-07-20,
28811,4404,357,hire,2025-07-20,4.0
28812,4870,6,application,2025-07-20,
28813,341,63,application,2025-07-20,
28814,4281,207,application,2025-07-20,4.0
28815,2240,133,offer,2025-07-20,3.0
28816,1588,236,offer,2025-07-20,2.0
28817,1383,95,screen,2025-07-20,5.0
28818,2481,496,screen,2025-07-20,4.0
28819,20,160,application,2025-07-20,
28820,2146,451,hire,2025-07-20,
28821,4389,147,offer,2025-07-20,
28822,4859,200,offer,2025-07-20,5.0
28823,1596,217,interview,2025-07-20,
28824,3798,252,screen,2025-07-20,3.0
28825,1371,211,application,2025-07-20,4.0
28826,3873,151,application,2025-07-20,
28827,3220,361,screen,2025-07-20,
28828,607,181,application,2025-07-20,2.0
28829,2327,339,application,2025-07-20,4.0
28830,3306,239,interview,2025-07-20,4.0
28831,3302,98,application,2025-07-20,5.0
28832,1910,113,screen,2025-07-20,
28833,333,240,interview,2025-07-20,4.0
28834,4654,370,application,2025-07-20,
28835,886,457,application,2025-07-20,5.0
28836,4347,145,application,2025-07-20,4.0
28837,3979,289,application,2025-07-20,3.0
28838,2281,373,offer,2025-07-20,3.0
28839,3251,377,reject,2025-07-20,5.0
28840,3519,74,offer,2025-07-20,4.0
28841,997,479,application,2025-07-20,4.0
28842,3229,465,reject,2025-07-20,
28843,349,480,application,2025-07-20,
28844,593,368,application,2025-07-20,4.0
28845,491,425,screen,2025-07-20,3.0
28846,2851,129,application,2025-07-20,4.0
28847,1277,392,screen,2025-07-20,2.0
28848,3893,357,application,2025-07-20,4.0
28849,704,27,application,2025-07-20,
28850,36,151,application,2025-07-20,
28851,1387,61,application,2025-07-20,
28852,851,318,screen,2025-07-20,
28853,4321,140,screen,2025-07-20,4.0
28854,3590,196,application,2025-07-20,3.0
28855,4126,45,screen,2025-07-20,5.0
28856,3226,66,interview,2025-07-20,
28857,4355,120,hire,2025-07-20,
28858,4073,492,hire,2025-07-20,5.0
28859,2490,148,screen,2025-07-20,
28860,4579,438,screen,2025-07-20,
28861,1676,407,interview,2025-07-20,4.0
28862,441,290,application,2025-07-20,3.0
28863,1367,218,application,2025-07-20,
28864,3507,135,offer,2025-07-20,
28865,1917,160,hire,2025-07-20,
28866,2254,257,application,2025-07-20,2.0
28867,4163,299,application,2025-07-20,
28868,1854,103,interview,2025-07-20,4.0
28869,117,460,screen,2025-07-20,3.0
28870,785,64,screen,2025-07-20,
28871,2265,340,application,2025-07-20,
28872,2824,104,screen,2025-07-20,3.0
28873,585,223,interview,2025-07-20,3.0
28874,668,279,screen,2025-07-20,3.0
28875,4516,303,application,2025-07-20,4.0
28876,4424,404,application,2025-07-20,
28877,3689,107,screen,2025-07-20,1.0
28878,3401,92,offer,2025-07-20,4.0
28879,1382,409,offer,2025-07-20,
28880,4508,489,reject,2025-07-20,4.0
28881,4025,327,interview,2025-07-20,3.0
28882,3550,453,application,2025-07-20,2.0
28883,2720,450,application,2025-07-20,4.0
28884,2598,300,interview,2025-07-20,5.0
28885,659,414,hire,2025-07-20,
28886,152,200,offer,2025-07-20,5.0
28887,4512,272,application,2025-07-20,3.0
28888,2726,398,application,2025-07-20,
28889,2939,148,offer,2025-07-20,4.0
28890,564,399,application,2025-07-20,3.0
28891,3111,305,application,2025-07-20,
28892,699,80,application,2025-07-20,4.0
28893,2387,390,offer,2025-07-20,
28894,638,265,reject,2025-07-20,2.0
28895,3577,347,hire,2025-07-20,1.0
28896,112,86,screen,2025-07-20,3.0
28897,1973,240,hire,2025-07-20,2.0
28898,1907,466,offer,2025-07-20,4.0
28899,2424,304,interview,2025-07-20,5.0
28900,3083,352,application,2025-07-20,3.0
28901,2134,351,application,2025-07-20,
28902,3911,180,interview,2025-07-20,
28903,2058,405,hire,2025-07-20,5.0
28904,3352,124,application,2025-07-20,
28905,833,188,application,2025-07-20,2.0
28906,1964,50,application,2025-07-20,2.0
28907,3000,85,application,2025-07-20,3.0
28908,2209,358,application,2025-07-20,
28909,2154,24,interview,2025-07-20,1.0
28910,4501,144,offer,2025-07-20,
28911,3842,81,interview,2025-07-20,
28912,4601,160,screen,2025-07-20,2.0
28913,3227,160,interview,2025-07-20,
28914,3923,170,application,2025-07-20,4.0
28915,2752,361,application,2025-07-20,4.0
28916,2812,264,application,2025-07-20,
28917,4503,147,offer,2025-07-20,5.0
28918,3920,342,offer,2025-07-20,3.0
28919,4956,317,application,2025-07-20,3.0
28920,2251,405,reject,2025-07-20,3.0
28921,3781,366,application,2025-07-20,
28922,4638,118,interview,2025-07-20,4.0
28923,3468,143,application,2025-07-20,3.0
28924,1427,434,screen,2025-07-20,
28925,750,257,screen,2025-07-20,
28926,2966,137,interview,2025-07-20,
28927,275,121,application,2025-07-20,
28928,967,354,application,2025-07-20,
28929,1830,182,screen,2025-07-20,4.0
28930,2454,41,application,2025-07-20,5.0
28931,1893,285,offer,2025-07-20,
28932,802,427,screen,2025-07-20,
28933,2254,299,offer,2025-07-20,3.0
28934,3858,407,application,2025-07-20,4.0
28935,1860,327,screen,2025-07-20,3.0
28936,3078,272,application,2025-07-20,2.0
28937,388,274,screen,2025-07-20,2.0
28938,3605,40,hire,2025-07-20,4.0
28939,1279,127,application,2025-07-20,
28940,4295,393,application,2025-07-20,
28941,3465,138,application,2025-07-20,5.0
28942,601,478,offer,2025-07-20,1.0
28943,2163,56,screen,2025-07-20,3.0
28944,2735,326,application,2025-07-20,
28945,4303,313,screen,2025-07-21,2.0
28946,209,310,hire,2025-07-21,3.0
28947,2507,236,screen,2025-07-21,
28948,1309,471,reject,2025-07-21,
28949,2106,340,application,2025-07-21,4.0
28950,3546,385,screen,2025-07-21,1.0
28951,4957,97,application,2025-07-21,3.0
28952,1133,148,interview,2025-07-21,3.0
28953,4753,76,offer,2025-07-21,3.0
28954,3954,483,screen,2025-07-21,
28955,1797,201,offer,2025-07-21,
28956,1409,116,application,2025-07-21,2.0
28957,2144,78,application,2025-07-21,
28958,2572,462,screen,2025-07-21,4.0
28959,3251,127,offer,2025-07-21,5.0
28960,1251,355,screen,2025-07-21,2.0
28961,2035,271,application,2025-07-21,4.0
28962,2778,358,hire,2025-07-21,
28963,4880,23,interview,2025-07-21,4.0
28964,3385,31,screen,2025-07-21,3.0
28965,4923,46,interview,2025-07-21,4.0
28966,3134,352,application,2025-07-21,2.0
28967,521,234,interview,2025-07-21,5.0
28968,851,197,screen,2025-07-21,5.0
28969,1279,8,application,2025-07-21,
28970,4758,397,offer,2025-07-21,4.0
28971,2312,209,reject,2025-07-21,3.0
28972,2492,25,interview,2025-07-21,3.0
28973,2138,350,application,2025-07-21,
28974,4773,209,reject,2025-07-21,2.0
28975,4893,321,application,2025-07-21,
28976,2965,136,application,2025-07-21,
28977,1873,356,interview,2025-07-21,
28978,3013,470,application,2025-07-21,
28979,4298,286,application,2025-07-21,3.0
28980,2574,319,reject,2025-07-21,4.0
28981,3021,437,application,2025-07-21,
28982,1849,53,screen,2025-07-21,5.0
28983,2601,38,interview,2025-07-21,5.0
28984,967,475,application,2025-07-21,
28985,4973,450,screen,2025-07-21,3.0
28986,4038,209,hire,2025-07-21,
28987,1107,250,application,2025-07-21,
28988,475,119,application,2025-07-21,1.0
28989,2011,33,application,2025-07-21,4.0
28990,1464,377,application,2025-07-21,4.0
28991,2275,189,application,2025-07-21,2.0
28992,868,47,application,2025-07-21,3.0
28993,2176,174,screen,2025-07-21,3.0
28994,3970,105,application,2025-07-21,
28995,3409,211,offer,2025-07-21,
28996,2747,257,interview,2025-07-21,
28997,1363,413,screen,2025-07-21,
28998,3518,355,application,2025-07-21,3.0
28999,3636,376,application,2025-07-21,
29000,4792,349,screen,2025-07-21,2.0
29001,1131,495,reject,2025-07-21,3.0
29002,202,442,screen,2025-07-21,
29003,205,422,reject,2025-07-21,4.0
29004,3496,303,interview,2025-07-21,3.0
29005,1886,472,application,2025-07-21,
29006,4315,78,interview,2025-07-21,2.0
29007,4478,467,screen,2025-07-21,5.0
29008,109,207,screen,2025-07-21,4.0
29009,3982,7,interview,2025-07-21,2.0
29010,860,319,application,2025-07-21,
29011,4191,490,application,2025-07-21,3.0
29012,648,368,application,2025-07-21,
29013,2450,444,reject,2025-07-21,
29014,3576,119,offer,2025-07-21,4.0
29015,1216,276,interview,2025-07-21,4.0
29016,1620,228,screen,2025-07-21,2.0
29017,430,105,interview,2025-07-21,2.0
29018,2287,330,hire,2025-07-21,
29019,147,261,interview,2025-07-21,1.0
29020,4429,236,application,2025-07-21,5.0
29021,2163,33,interview,2025-07-21,
29022,3626,138,application,2025-07-21,2.0
29023,1100,378,screen,2025-07-21,
29024,1224,140,screen,2025-07-21,
29025,987,315,hire,2025-07-21,
29026,943,75,interview,2025-07-21,
29027,2317,499,application,2025-07-21,3.0
29028,3885,493,application,2025-07-21,4.0
29029,1570,82,hire,2025-07-21,4.0
29030,3986,189,interview,2025-07-21,1.0
29031,4713,194,application,2025-07-21,2.0
29032,4989,3,reject,2025-07-21,3.0
29033,4974,388,reject,2025-07-21,
29034,1622,135,application,2025-07-21,
29035,3161,484,interview,2025-07-21,
29036,2283,408,application,2025-07-21,3.0
29037,4810,447,offer,2025-07-21,
29038,1433,2,offer,2025-07-21,
29039,4505,164,reject,2025-07-21,
29040,2334,427,application,2025-07-21,1.0
29041,1012,215,application,2025-07-21,3.0
29042,2218,325,interview,2025-07-21,
29043,2436,220,hire,2025-07-21,
29044,3178,251,screen,2025-07-21,
29045,251,100,offer,2025-07-21,2.0
29046,1688,399,application,2025-07-21,3.0
29047,2816,365,offer,2025-07-21,4.0
29048,2470,282,application,2025-07-21,3.0
29049,2651,75,application,2025-07-21,4.0
29050,182,394,offer,2025-07-21,3.0
29051,276,75,application,2025-07-21,
29052,3933,272,reject,2025-07-21,1.0
29053,2679,242,screen,2025-07-21,3.0
29054,3558,9,application,2025-07-21,
29055,2386,402,application,2025-07-21,4.0
29056,1610,248,hire,2025-07-21,
29057,1186,338,screen,2025-07-21,
29058,3949,232,application,2025-07-21,
29059,638,390,reject,2025-07-21,
29060,3429,318,screen,2025-07-21,3.0
29061,1410,362,reject,2025-07-21,
29062,1873,459,hire,2025-07-21,
29063,2306,242,hire,2025-07-21,
29064,1340,42,interview,2025-07-21,
29065,621,483,interview,2025-07-21,
29066,4901,227,application,2025-07-21,
29067,1823,86,screen,2025-07-21,2.0
29068,2504,126,offer,2025-07-21,
29069,340,97,reject,2025-07-21,3.0
29070,4771,272,application,2025-07-21,4.0
29071,4341,321,offer,2025-07-21,2.0
29072,4032,42,screen,2025-07-21,
29073,4347,46,application,2025-07-21,3.0
29074,3962,245,interview,2025-07-21,2.0
29075,1513,221,application,2025-07-21,
29076,330,63,application,2025-07-21,
29077,4826,200,screen,2025-07-21,4.0
29078,811,498,offer,2025-07-21,3.0
29079,4185,127,screen,2025-07-21,
29080,1201,433,application,2025-07-21,
29081,1243,279,interview,2025-07-21,3.0
29082,2546,443,offer,2025-07-21,3.0
29083,4263,490,screen,2025-07-21,3.0
29084,3928,3,screen,2025-07-21,
29085,165,233,hire,2025-07-21,3.0
29086,3796,318,application,2025-07-21,
29087,203,327,application,2025-07-21,
29088,4576,45,application,2025-07-21,3.0
29089,4182,254,application,2025-07-22,
29090,574,447,application,2025-07-22,
29091,386,103,screen,2025-07-22,3.0
29092,1015,373,interview,2025-07-22,
29093,3380,33,application,2025-07-22,
29094,4360,438,application,2025-07-22,2.0
29095,995,234,screen,2025-07-22,2.0
29096,1645,163,application,2025-07-22,
29097,4257,498,interview,2025-07-22,
29098,4750,456,offer,2025-07-22,2.0
29099,1992,37,reject,2025-07-22,
29100,3612,224,screen,2025-07-22,2.0
29101,3588,216,screen,2025-07-22,
29102,2544,152,application,2025-07-22,
29103,4549,450,application,2025-07-22,4.0
29104,4654,55,screen,2025-07-22,2.0
29105,2314,358,screen,2025-07-22,
29106,2881,29,reject,2025-07-22,
29107,1964,277,application,2025-07-22,1.0
29108,3848,425,application,2025-07-22,2.0
29109,313,85,application,2025-07-22,4.0
29110,4554,449,application,2025-07-22,
29111,1255,304,interview,2025-07-22,
29112,4077,260,application,2025-07-22,3.0
29113,4767,440,offer,2025-07-22,5.0
29114,3924,166,screen,2025-07-22,
29115,923,56,hire,2025-07-22,
29116,534,215,screen,2025-07-22,2.0
29117,2691,91,hire,2025-07-22,3.0
29118,3493,170,reject,2025-07-22,3.0
29119,650,274,application,2025-07-22,
29120,4369,180,application,2025-07-22,2.0
29121,315,80,interview,2025-07-22,1.0
29122,4990,433,offer,2025-07-22,2.0
29123,4857,396,screen,2025-07-22,3.0
29124,4732,125,offer,2025-07-22,1.0
29125,2093,391,interview,2025-07-22,2.0
29126,1856,106,screen,2025-07-22,
29127,4145,264,application,2025-07-22,3.0
29128,3926,214,interview,2025-07-22,2.0
29129,998,217,screen,2025-07-22,
29130,1906,247,application,2025-07-22,
